payment_id,loan_id,customer_id,due_date,payment_date,payment_amount,days_late,payment_status
LP0002943,L00157,C00940,2024-10-28,2024-11-01,4111.07,4,Paid
LP0002944,L00157,C00940,2024-11-28,2024-11-30,4163.01,2,Paid
LP0002945,L00157,C00940,2024-12-28,2025-01-03,4058.81,6,Late
LP0002946,L00157,C00940,2025-01-28,2025-02-06,4126.41,9,Late
LP0002947,L00157,C00940,2025-02-28,2025-03-07,4249.74,7,Late
LP0002948,L00157,C00940,2025-03-28,2025-03-30,4180.32,2,Paid
LP0002949,L00157,C00940,2025-04-28,2025-05-02,4269.15,4,Paid
LP0002950,L00157,C00940,2025-05-28,2025-06-04,4122.3,7,Late
LP0002951,L00157,C00940,2025-06-28,2025-06-29,4260.96,1,Paid
LP0002952,L00157,C00940,2025-07-28,2025-07-31,4195.66,3,Paid
LP0002953,L00157,C00940,2025-08-28,2025-09-01,4138.36,4,Paid
LP0002954,L00157,C00940,2025-09-28,2025-09-28,4102.7,0,Paid
LP0002955,L00157,C00940,2025-10-28,2025-11-05,4084.97,8,Late
LP0002956,L00157,C00940,2025-11-28,2025-12-06,4278.1,8,Late
LP0002957,L00157,C00940,2025-12-28,2025-12-28,4099.99,0,Paid
LP0002958,L00157,C00940,2026-01-28,2026-02-03,4173.71,6,Late
LP0002959,L00157,C00940,2026-02-28,2026-03-09,4195.25,9,Late
LP0002960,L00157,C00940,2026-03-28,2026-03-29,4211.91,1,Paid
LP0002961,L00157,C00940,2026-04-28,2026-04-28,4182.87,0,Paid
LP0002962,L00157,C00940,2026-05-28,2026-06-07,4135.92,10,Late
LP0002963,L00157,C00940,2026-06-28,2026-07-05,4162.99,7,Late
LP0002964,L00158,C00626,2025-09-28,2025-09-28,96201.63,0,Paid
LP0002965,L00158,C00626,2025-10-28,2025-11-04,93198.84,7,Late
LP0002966,L00158,C00626,2025-11-28,2025-11-29,92257.89,1,Paid
LP0002967,L00158,C00626,2025-12-28,2026-01-07,94970.44,10,Late
LP0002968,L00158,C00626,2026-01-28,2026-01-31,95904.93,3,Paid
LP0002969,L00158,C00626,2026-02-28,2026-03-09,94719.89,9,Late
LP0002970,L00158,C00626,2026-03-28,2026-04-02,93398.84,5,Paid
LP0002971,L00158,C00626,2026-04-28,2026-05-05,95902.02,7,Late
LP0002972,L00158,C00626,2026-05-28,2026-06-04,95079.1,7,Late
LP0002973,L00158,C00626,2026-06-28,2026-07-02,95539.23,4,Paid
LP0002974,L00158,C00626,2026-07-28,2026-08-03,95772.01,6,Late
LP0002975,L00158,C00626,2026-08-28,2026-08-29,95482.13,1,Paid
LP0002976,L00159,C00408,2023-09-28,2023-10-05,55217.43,7,Late
LP0002977,L00159,C00408,2023-10-28,2023-10-29,54373.63,1,Paid
LP0002978,L00159,C00408,2023-11-28,2023-11-30,54007.21,2,Paid
LP0002979,L00159,C00408,2023-12-28,2024-01-04,55077.67,7,Late
LP0002980,L00159,C00408,2024-01-28,2024-02-05,54022.95,8,Late
LP0002981,L00159,C00408,2024-02-28,2024-03-05,55622.59,6,Late
LP0002982,L00159,C00408,2024-03-28,2024-03-31,55177.99,3,Paid
LP0002983,L00159,C00408,2024-04-28,2024-05-04,53359.69,6,Late
LP0002984,L00159,C00408,2024-05-28,2024-06-05,53072.11,8,Late
LP0002985,L00159,C00408,2024-06-28,2024-06-28,55741.26,0,Paid
LP0002986,L00159,C00408,2024-07-28,2024-07-30,55108.31,2,Paid
LP0002987,L00159,C00408,2024-08-28,2024-09-03,53106.15,6,Late
LP0002988,L00159,C00408,2024-09-28,2024-10-08,55352.85,10,Late
LP0002989,L00159,C00408,2024-10-28,,0,33,Missed
LP0002990,L00159,C00408,2024-11-28,,0,80,Missed
LP0002991,L00159,C00408,2024-12-28,2025-02-12,34673.21,46,Partial
LP0002992,L00159,C00408,2025-01-28,,0,70,Missed
LP0002993,L00159,C00408,2025-02-28,,0,64,Missed
LP0002994,L00159,C00408,2025-03-28,2025-05-23,53383.93,56,Partial
LP0002995,L00159,C00408,2025-04-28,,0,46,Missed
LP0002996,L00159,C00408,2025-05-28,2025-06-15,37483.48,18,Partial
LP0002997,L00159,C00408,2025-06-28,2025-08-26,50180.46,59,Partial
LP0002998,L00159,C00408,2025-07-28,2025-08-28,43877.48,31,Partial
LP0002999,L00159,C00408,2025-08-28,,0,31,Missed
LP0003000,L00160,C00323,2022-01-28,2022-01-28,3783.83,0,Paid
LP0003001,L00160,C00323,2022-02-28,2022-03-09,3643.93,9,Late
LP0003002,L00160,C00323,2022-03-28,2022-03-28,3686.87,0,Paid
LP0003003,L00160,C00323,2022-04-28,2022-05-04,3679.28,6,Late
LP0003004,L00160,C00323,2022-05-28,2022-06-01,3748.83,4,Paid
LP0003005,L00160,C00323,2022-06-28,2022-07-04,3724.65,6,Late
LP0003006,L00160,C00323,2022-07-28,2022-08-06,3701.02,9,Late
LP0003007,L00160,C00323,2022-08-28,2022-08-28,3616.13,0,Paid
LP0003008,L00160,C00323,2022-09-28,2022-09-29,3741.71,1,Paid
LP0003009,L00160,C00323,2022-10-28,2022-10-31,3649.56,3,Paid
LP0003010,L00160,C00323,2022-11-28,2022-12-03,3637.26,5,Paid
LP0003011,L00160,C00323,2022-12-28,2023-01-01,3610.83,4,Paid
LP0003012,L00160,C00323,2023-01-28,2023-02-01,3806.7,4,Paid
LP0003013,L00160,C00323,2023-02-28,2023-04-04,3044.62,35,Partial
LP0003014,L00160,C00323,2023-03-28,2023-04-21,3152.33,24,Partial
LP0003015,L00160,C00323,2023-04-28,,0,83,Missed
LP0003016,L00160,C00323,2023-05-28,2023-07-10,2184.17,43,Partial
LP0003017,L00160,C00323,2023-06-28,2023-07-28,2226.56,30,Partial
LP0003018,L00160,C00323,2023-07-28,,0,72,Missed
LP0003019,L00160,C00323,2023-08-28,2023-09-21,3004.24,24,Partial
LP0003020,L00160,C00323,2023-09-28,,0,64,Missed
LP0003021,L00160,C00323,2023-10-28,2023-12-06,2692.19,39,Partial
LP0003022,L00160,C00323,2023-11-28,,0,115,Missed
LP0003023,L00160,C00323,2023-12-28,2024-02-26,3423.91,60,Partial
LP0003024,L00161,C00233,2024-07-28,2024-08-02,3305.85,5,Paid
LP0003025,L00161,C00233,2024-08-28,2024-09-03,3352.38,6,Late
LP0003026,L00161,C00233,2024-09-28,2024-09-28,3338.62,0,Paid
LP0003027,L00161,C00233,2024-10-28,2024-11-05,3357.6,8,Late
LP0003028,L00161,C00233,2024-11-28,2024-12-08,3427.65,10,Late
LP0003029,L00161,C00233,2024-12-28,2025-01-04,3475.98,7,Late
LP0003030,L00161,C00233,2025-01-28,2025-02-07,3331.85,10,Late
LP0003031,L00161,C00233,2025-02-28,2025-03-06,3370.17,6,Late
LP0003032,L00161,C00233,2025-03-28,2025-03-30,3338.24,2,Paid
LP0003033,L00161,C00233,2025-04-28,2025-05-08,3498.69,10,Late
LP0003034,L00161,C00233,2025-05-28,2025-06-02,3437.95,5,Paid
LP0003035,L00161,C00233,2025-06-28,2025-07-03,3352.4,5,Paid
LP0003036,L00161,C00233,2025-07-28,2025-07-29,3321.02,1,Paid
LP0003037,L00161,C00233,2025-08-28,2025-09-07,3458.14,10,Late
LP0003038,L00161,C00233,2025-09-28,2025-10-01,3450.11,3,Paid
LP0003039,L00161,C00233,2025-10-28,2025-11-05,3352.2,8,Late
LP0003040,L00161,C00233,2025-11-28,2025-12-04,3387.77,6,Late
LP0003041,L00161,C00233,2025-12-28,2025-12-30,3383.82,2,Paid
LP0003042,L00161,C00233,2026-01-28,2026-02-01,3432.59,4,Paid
LP0003043,L00161,C00233,2026-02-28,2026-03-01,3472.91,1,Paid
LP0003044,L00161,C00233,2026-03-28,2026-04-05,3420.93,8,Late
LP0003045,L00161,C00233,2026-04-28,2026-05-06,3478.11,8,Late
LP0003046,L00161,C00233,2026-05-28,2026-05-29,3476.97,1,Paid
LP0003047,L00161,C00233,2026-06-28,2026-07-08,3337.87,10,Late
LP0003048,L00162,C00658,2024-05-28,2024-06-02,8972.12,5,Paid
LP0003049,L00162,C00658,2024-06-28,2024-07-03,8916.88,5,Paid
LP0003050,L00162,C00658,2024-07-28,2024-08-07,8595.46,10,Late
LP0003051,L00162,C00658,2024-08-28,2024-08-30,8637.68,2,Paid
LP0003052,L00162,C00658,2024-09-28,2024-10-04,8523.9,6,Late
LP0003053,L00162,C00658,2024-10-28,2024-11-05,8807.98,8,Late
LP0003054,L00162,C00658,2024-11-28,2024-12-04,8880.05,6,Late
LP0003055,L00162,C00658,2024-12-28,2025-01-07,8459.52,10,Late
LP0003056,L00162,C00658,2025-01-28,2025-02-05,8502.6,8,Late
LP0003057,L00162,C00658,2025-02-28,2025-03-03,8867.53,3,Paid
LP0003058,L00162,C00658,2025-03-28,2025-04-05,8606.75,8,Late
LP0003059,L00162,C00658,2025-04-28,2025-05-05,8874.29,7,Late
LP0003060,L00162,C00658,2025-05-28,2025-05-29,8586.41,1,Paid
LP0003061,L00162,C00658,2025-06-28,2025-07-30,6379.47,32,Partial
LP0003062,L00162,C00658,2025-07-28,,0,70,Missed
LP0003063,L00162,C00658,2025-08-28,,0,98,Missed
LP0003064,L00162,C00658,2025-09-28,2025-11-04,4585.75,37,Partial
LP0003065,L00162,C00658,2025-10-28,2025-12-08,7712.06,41,Partial
LP0003066,L00162,C00658,2025-11-28,,0,37,Missed
LP0003067,L00162,C00658,2025-12-28,2026-02-22,7245.68,56,Partial
LP0003068,L00162,C00658,2026-01-28,,0,109,Missed
LP0003069,L00162,C00658,2026-02-28,2026-04-24,6340.82,55,Partial
LP0003070,L00162,C00658,2026-03-28,,0,60,Missed
LP0003071,L00162,C00658,2026-04-28,,0,70,Missed
LP0003072,L00163,C00639,2026-04-28,2026-05-06,4471.99,8,Late
LP0003073,L00163,C00639,2026-05-28,2026-06-01,4459.75,4,Paid
LP0003074,L00163,C00639,2026-06-28,2026-07-07,4610.64,9,Late
LP0003075,L00163,C00639,2026-07-28,2026-08-01,4640.41,4,Paid
LP0003076,L00163,C00639,2026-08-28,2026-08-30,4546.57,2,Paid
LP0003077,L00164,C00265,2024-05-28,2024-06-02,82312.0,5,Paid
LP0003078,L00164,C00265,2024-06-28,2024-06-28,81344.58,0,Paid
LP0003079,L00164,C00265,2024-07-28,2024-07-30,84945.9,2,Paid
LP0003080,L00164,C00265,2024-08-28,2024-08-31,81576.59,3,Paid
LP0003081,L00164,C00265,2024-09-28,2024-10-03,85720.16,5,Paid
LP0003082,L00164,C00265,2024-10-28,2024-10-28,85829.19,0,Paid
LP0003083,L00164,C00265,2024-11-28,2024-12-06,83526.74,8,Late
LP0003084,L00164,C00265,2024-12-28,2024-12-28,85451.62,0,Paid
LP0003085,L00164,C00265,2025-01-28,2025-02-02,84469.27,5,Paid
LP0003086,L00164,C00265,2025-02-28,2025-03-09,81173.1,9,Late
LP0003087,L00164,C00265,2025-03-28,2025-03-28,82240.41,0,Paid
LP0003088,L00164,C00265,2025-04-28,2025-05-02,84216.02,4,Paid
LP0003089,L00164,C00265,2025-05-28,2025-06-07,82086.39,10,Late
LP0003090,L00164,C00265,2025-06-28,2025-06-30,84777.39,2,Paid
LP0003091,L00164,C00265,2025-07-28,2025-07-30,85448.7,2,Paid
LP0003092,L00164,C00265,2025-08-28,2025-08-30,81163.76,2,Paid
LP0003093,L00164,C00265,2025-09-28,2025-10-03,84453.31,5,Paid
LP0003094,L00164,C00265,2025-10-28,2025-11-02,84581.15,5,Paid
LP0003095,L00164,C00265,2025-11-28,2025-12-04,85143.05,6,Late
LP0003096,L00164,C00265,2025-12-28,2026-01-05,82549.39,8,Late
LP0003097,L00164,C00265,2026-01-28,2026-02-04,82899.94,7,Late
LP0003098,L00164,C00265,2026-02-28,2026-03-05,84713.36,5,Paid
LP0003099,L00164,C00265,2026-03-28,2026-04-04,83776.64,7,Late
LP0003100,L00164,C00265,2026-04-28,2026-05-01,85219.97,3,Paid
LP0003101,L00165,C00341,2023-03-28,2023-03-31,110735.48,3,Paid
LP0003102,L00165,C00341,2023-04-28,2023-05-07,110643.99,9,Late
LP0003103,L00165,C00341,2023-05-28,2023-06-01,108180.13,4,Paid
LP0003104,L00165,C00341,2023-06-28,2023-06-28,110630.13,0,Paid
LP0003105,L00165,C00341,2023-07-28,2023-08-02,107333.98,5,Paid
LP0003106,L00165,C00341,2023-08-28,2023-09-05,110142.76,8,Late
LP0003107,L00165,C00341,2023-09-28,2023-10-03,111842.51,5,Paid
LP0003108,L00165,C00341,2023-10-28,2023-11-05,109715.34,8,Late
LP0003109,L00165,C00341,2023-11-28,2023-11-30,111996.8,2,Paid
LP0003110,L00165,C00341,2023-12-28,2024-01-05,113021.02,8,Late
LP0003111,L00165,C00341,2024-01-28,2024-01-28,111294.11,0,Paid
LP0003112,L00165,C00341,2024-02-28,2024-03-08,109056.09,9,Late
LP0003113,L00165,C00341,2024-03-28,2024-03-30,111605.87,2,Paid
LP0003114,L00165,C00341,2024-04-28,2024-05-06,108409.57,8,Late
LP0003115,L00165,C00341,2024-05-28,2024-06-04,110234.25,7,Late
LP0003116,L00165,C00341,2024-06-28,2024-06-28,111315.68,0,Paid
LP0003117,L00165,C00341,2024-07-28,2024-07-29,110514.52,1,Paid
LP0003118,L00165,C00341,2024-08-28,2024-09-05,109664.3,8,Late
LP0003119,L00165,C00341,2024-09-28,2024-10-03,110979.03,5,Paid
LP0003120,L00165,C00341,2024-10-28,2024-11-06,112472.45,9,Late
LP0003121,L00165,C00341,2024-11-28,2024-12-08,110261.98,10,Late
LP0003122,L00165,C00341,2024-12-28,2025-01-03,111802.95,6,Late
LP0003123,L00165,C00341,2025-01-28,2025-02-07,111379.82,10,Late
LP0003124,L00165,C00341,2025-02-28,2025-02-28,112309.73,0,Paid
LP0003125,L00166,C00028,2022-03-28,2022-04-01,16859.94,4,Paid
LP0003126,L00166,C00028,2022-04-28,2022-05-04,16671.91,6,Late
LP0003127,L00166,C00028,2022-05-28,2022-06-02,17204.58,5,Paid
LP0003128,L00166,C00028,2022-06-28,2022-07-04,17165.17,6,Late
LP0003129,L00166,C00028,2022-07-28,2022-07-28,17426.25,0,Paid
LP0003130,L00166,C00028,2022-08-28,2022-08-30,16968.24,2,Paid
LP0003131,L00166,C00028,2022-09-28,2022-10-06,17335.63,8,Late
LP0003132,L00166,C00028,2022-10-28,2022-11-05,16967.98,8,Late
LP0003133,L00166,C00028,2022-11-28,2022-12-06,16972.83,8,Late
LP0003134,L00166,C00028,2022-12-28,2023-01-02,16565.79,5,Paid
LP0003135,L00166,C00028,2023-01-28,2023-02-06,17075.13,9,Late
LP0003136,L00166,C00028,2023-02-28,2023-02-28,17189.89,0,Paid
LP0003137,L00166,C00028,2023-03-28,2023-03-28,17007.18,0,Paid
LP0003138,L00166,C00028,2023-04-28,2023-05-08,17436.77,10,Late
LP0003139,L00166,C00028,2023-05-28,2023-05-28,16768.65,0,Paid
LP0003140,L00166,C00028,2023-06-28,2023-07-07,17441.82,9,Late
LP0003141,L00166,C00028,2023-07-28,2023-08-04,17512.97,7,Late
LP0003142,L00166,C00028,2023-08-28,2023-08-31,17104.59,3,Paid
LP0003143,L00166,C00028,2023-09-28,2023-10-08,16918.6,10,Late
LP0003144,L00166,C00028,2023-10-28,2023-11-01,17450.39,4,Paid
LP0003145,L00166,C00028,2023-11-28,2023-12-02,17001.43,4,Paid
LP0003146,L00166,C00028,2023-12-28,2024-01-04,16705.39,7,Late
LP0003147,L00166,C00028,2024-01-28,2024-01-30,16553.51,2,Paid
LP0003148,L00166,C00028,2024-02-28,2024-03-03,17153.72,4,Paid
LP0003149,L00167,C00243,2024-10-28,2024-11-01,3898.72,4,Paid
LP0003150,L00167,C00243,2024-11-28,2024-12-02,3712.48,4,Paid
LP0003151,L00167,C00243,2024-12-28,2025-01-04,3763.54,7,Late
LP0003152,L00167,C00243,2025-01-28,2025-01-29,3841.24,1,Paid
LP0003153,L00167,C00243,2025-02-28,2025-03-01,3918.05,1,Paid
LP0003154,L00167,C00243,2025-03-28,2025-04-07,3852.7,10,Late
LP0003155,L00167,C00243,2025-04-28,2025-05-08,3709.59,10,Late
LP0003156,L00167,C00243,2025-05-28,2025-05-29,3751.0,1,Paid
LP0003157,L00167,C00243,2025-06-28,2025-07-01,3883.26,3,Paid
LP0003158,L00167,C00243,2025-07-28,2025-08-04,3918.25,7,Late
LP0003159,L00167,C00243,2025-08-28,2025-09-06,3865.78,9,Late
LP0003160,L00167,C00243,2025-09-28,2025-10-08,3726.02,10,Late
LP0003161,L00167,C00243,2025-10-28,2025-11-03,3851.38,6,Late
LP0003162,L00167,C00243,2025-11-28,2025-12-08,3767.47,10,Late
LP0003163,L00167,C00243,2025-12-28,2025-12-30,3914.44,2,Paid
LP0003164,L00167,C00243,2026-01-28,2026-01-29,3934.08,1,Paid
LP0003165,L00167,C00243,2026-02-28,2026-03-06,3804.74,6,Late
LP0003166,L00167,C00243,2026-03-28,2026-04-03,3772.5,6,Late
LP0003167,L00167,C00243,2026-04-28,2026-04-29,3936.88,1,Paid
LP0003168,L00167,C00243,2026-05-28,2026-06-04,3868.82,7,Late
LP0003169,L00167,C00243,2026-06-28,2026-07-01,3789.01,3,Paid
LP0003170,L00167,C00243,2026-07-28,2026-08-04,3787.89,7,Late
LP0003171,L00167,C00243,2026-08-28,2026-09-02,3740.51,5,Paid
LP0003172,L00168,C00452,2022-03-28,2022-03-28,6774.01,0,Paid
LP0003173,L00168,C00452,2022-04-28,2022-04-29,6940.21,1,Paid
LP0003174,L00168,C00452,2022-05-28,2022-05-31,6558.24,3,Paid
LP0003175,L00168,C00452,2022-06-28,2022-06-28,6584.1,0,Paid
LP0003176,L00168,C00452,2022-07-28,2022-08-03,6586.05,6,Late
LP0003177,L00168,C00452,2022-08-28,2022-09-05,6643.27,8,Late
LP0003178,L00168,C00452,2022-09-28,2022-09-29,6687.59,1,Paid
LP0003179,L00168,C00452,2022-10-28,2022-11-06,6932.59,9,Late
LP0003180,L00168,C00452,2022-11-28,2022-11-28,6893.76,0,Paid
LP0003181,L00168,C00452,2022-12-28,2023-01-04,6673.27,7,Late
LP0003182,L00168,C00452,2023-01-28,2023-02-03,6908.83,6,Late
LP0003183,L00168,C00452,2023-02-28,2023-03-04,6639.05,4,Paid
LP0003184,L00168,C00452,2023-03-28,2023-03-28,6776.49,0,Paid
LP0003185,L00168,C00452,2023-04-28,2023-04-28,6879.06,0,Paid
LP0003186,L00168,C00452,2023-05-28,2023-05-30,6779.08,2,Paid
LP0003187,L00168,C00452,2023-06-28,2023-07-08,6648.92,10,Late
LP0003188,L00168,C00452,2023-07-28,2023-08-03,6752.53,6,Late
LP0003189,L00168,C00452,2023-08-28,2023-08-31,6606.59,3,Paid
LP0003190,L00168,C00452,2023-09-28,2023-10-02,6708.45,4,Paid
LP0003191,L00168,C00452,2023-10-28,2023-11-01,6953.1,4,Paid
LP0003192,L00168,C00452,2023-11-28,2023-12-05,6600.5,7,Late
LP0003193,L00168,C00452,2023-12-28,2024-01-03,6573.16,6,Late
LP0003194,L00168,C00452,2024-01-28,2024-02-03,6578.45,6,Late
LP0003195,L00168,C00452,2024-02-28,2024-03-06,6942.52,7,Late
LP0003196,L00169,C00825,2025-07-28,2025-07-31,13385.23,3,Paid
LP0003197,L00169,C00825,2025-08-28,2025-09-04,13414.9,7,Late
LP0003198,L00169,C00825,2025-09-28,2025-10-07,13122.54,9,Late
LP0003199,L00169,C00825,2025-10-28,2025-11-01,13088.58,4,Paid
LP0003200,L00169,C00825,2025-11-28,2025-11-29,13021.97,1,Paid
LP0003201,L00169,C00825,2025-12-28,2026-01-04,13119.67,7,Late
LP0003202,L00169,C00825,2026-01-28,2026-02-06,13010.78,9,Late
LP0003203,L00169,C00825,2026-02-28,2026-03-10,13197.02,10,Late
LP0003204,L00169,C00825,2026-03-28,2026-04-06,13641.16,9,Late
LP0003205,L00169,C00825,2026-04-28,2026-05-06,13568.88,8,Late
LP0003206,L00169,C00825,2026-05-28,2026-05-29,13516.9,1,Paid
LP0003207,L00169,C00825,2026-06-28,2026-07-05,13039.32,7,Late
LP0003208,L00169,C00825,2026-07-28,2026-08-02,13606.97,5,Paid
LP0003209,L00169,C00825,2026-08-28,2026-09-01,13363.95,4,Paid
LP0003210,L00170,C00920,2026-04-28,2026-05-08,74390.39,10,Late
LP0003211,L00170,C00920,2026-05-28,2026-06-02,74887.02,5,Paid
LP0003212,L00170,C00920,2026-06-28,2026-07-03,74506.85,5,Paid
LP0003213,L00170,C00920,2026-07-28,2026-08-02,74485.86,5,Paid
LP0003214,L00170,C00920,2026-08-28,2026-08-28,76442.71,0,Paid
LP0003215,L00171,C00287,2025-05-28,2025-05-31,3753.61,3,Paid
LP0003216,L00171,C00287,2025-06-28,2025-07-05,3860.62,7,Late
LP0003217,L00171,C00287,2025-07-28,2025-08-02,3806.81,5,Paid
LP0003218,L00171,C00287,2025-08-28,2025-09-01,3837.4,4,Paid
LP0003219,L00171,C00287,2025-09-28,2025-10-07,3884.74,9,Late
LP0003220,L00171,C00287,2025-10-28,2025-10-28,3848.75,0,Paid
LP0003221,L00171,C00287,2025-11-28,2025-12-07,3825.59,9,Late
LP0003222,L00171,C00287,2025-12-28,2026-01-06,3853.3,9,Late
LP0003223,L00171,C00287,2026-01-28,2026-01-31,3831.52,3,Paid
LP0003224,L00171,C00287,2026-02-28,2026-03-07,3783.25,7,Late
LP0003225,L00171,C00287,2026-03-28,2026-04-05,3825.62,8,Late
LP0003226,L00171,C00287,2026-04-28,2026-05-04,3734.58,6,Late
LP0003227,L00171,C00287,2026-05-28,2026-05-31,3838.01,3,Paid
LP0003228,L00171,C00287,2026-06-28,2026-07-06,3664.33,8,Late
LP0003229,L00171,C00287,2026-07-28,2026-08-02,3853.53,5,Paid
LP0003230,L00171,C00287,2026-08-28,2026-08-31,3723.27,3,Paid
LP0003231,L00172,C00568,2022-03-28,2022-03-31,49739.97,3,Paid
LP0003232,L00172,C00568,2022-04-28,2022-05-07,52176.12,9,Late
LP0003233,L00172,C00568,2022-05-28,2022-05-30,49743.76,2,Paid
LP0003234,L00172,C00568,2022-06-28,2022-07-05,52270.83,7,Late
LP0003235,L00172,C00568,2022-07-28,2022-07-28,49735.82,0,Paid
LP0003236,L00172,C00568,2022-08-28,2022-09-03,52591.25,6,Late
LP0003237,L00172,C00568,2022-09-28,2022-10-05,50737.47,7,Late
LP0003238,L00172,C00568,2022-10-28,2022-11-01,51035.93,4,Paid
LP0003239,L00172,C00568,2022-11-28,2022-12-01,52159.57,3,Paid
LP0003240,L00172,C00568,2022-12-28,2023-01-06,50997.52,9,Late
LP0003241,L00172,C00568,2023-01-28,2023-02-01,52090.34,4,Paid
LP0003242,L00172,C00568,2023-02-28,2023-03-01,52577.48,1,Paid
LP0003243,L00172,C00568,2023-03-28,2023-03-31,51288.86,3,Paid
LP0003244,L00172,C00568,2023-04-28,,0,90,Missed
LP0003245,L00172,C00568,2023-05-28,2023-06-15,41846.98,18,Partial
LP0003246,L00172,C00568,2023-06-28,2023-07-23,34533.16,25,Partial
LP0003247,L00172,C00568,2023-07-28,2023-09-05,50120.29,39,Partial
LP0003248,L00172,C00568,2023-08-28,2023-10-16,47758.5,49,Partial
LP0003249,L00172,C00568,2023-09-28,2023-10-29,44766.05,31,Partial
LP0003250,L00172,C00568,2023-10-28,2023-12-22,47178.31,55,Partial
LP0003251,L00172,C00568,2023-11-28,,0,118,Missed
LP0003252,L00172,C00568,2023-12-28,2024-01-17,48141.67,20,Partial
LP0003253,L00172,C00568,2024-01-28,,0,77,Missed
LP0003254,L00172,C00568,2024-02-28,,0,68,Missed
LP0003255,L00173,C00034,2024-08-28,2024-08-31,32524.22,3,Paid
LP0003256,L00173,C00034,2024-09-28,2024-10-03,33769.61,5,Paid
LP0003257,L00173,C00034,2024-10-28,2024-11-04,34253.01,7,Late
LP0003258,L00173,C00034,2024-11-28,2024-11-30,32589.72,2,Paid
LP0003259,L00173,C00034,2024-12-28,2024-12-30,33296.19,2,Paid
LP0003260,L00173,C00034,2025-01-28,2025-02-03,33439.12,6,Late
LP0003261,L00173,C00034,2025-02-28,2025-02-28,33535.6,0,Paid
LP0003262,L00173,C00034,2025-03-28,2025-03-29,34337.11,1,Paid
LP0003263,L00173,C00034,2025-04-28,2025-05-08,34151.76,10,Late
LP0003264,L00173,C00034,2025-05-28,2025-06-03,34208.33,6,Late
LP0003265,L00173,C00034,2025-06-28,2025-07-01,34233.5,3,Paid
LP0003266,L00173,C00034,2025-07-28,2025-07-30,32574.67,2,Paid
LP0003267,L00173,C00034,2025-08-28,2025-08-30,34272.09,2,Paid
LP0003268,L00173,C00034,2025-09-28,2025-10-05,32808.63,7,Late
LP0003269,L00173,C00034,2025-10-28,2025-11-07,33308.97,10,Late
LP0003270,L00173,C00034,2025-11-28,2025-11-29,32428.85,1,Paid
LP0003271,L00173,C00034,2025-12-28,2025-12-28,34279.87,0,Paid
LP0003272,L00173,C00034,2026-01-28,2026-02-05,33226.39,8,Late
LP0003273,L00173,C00034,2026-02-28,2026-03-10,33271.98,10,Late
LP0003274,L00173,C00034,2026-03-28,2026-04-03,34392.32,6,Late
LP0003275,L00173,C00034,2026-04-28,2026-05-02,32605.94,4,Paid
LP0003276,L00173,C00034,2026-05-28,2026-06-04,34180.41,7,Late
LP0003277,L00173,C00034,2026-06-28,2026-07-03,34157.35,5,Paid
LP0003278,L00173,C00034,2026-07-28,2026-08-01,33261.13,4,Paid
LP0003279,L00174,C00792,2025-10-28,2025-11-06,6578.64,9,Late
LP0003280,L00174,C00792,2025-11-28,2025-12-08,6630.83,10,Late
LP0003281,L00174,C00792,2025-12-28,2025-12-30,6581.47,2,Paid
LP0003282,L00174,C00792,2026-01-28,2026-02-02,6627.94,5,Paid
LP0003283,L00174,C00792,2026-02-28,2026-03-06,6659.44,6,Late
LP0003284,L00174,C00792,2026-03-28,2026-04-06,6699.98,9,Late
LP0003285,L00174,C00792,2026-04-28,2026-05-05,6730.83,7,Late
LP0003286,L00174,C00792,2026-05-28,2026-05-31,6716.1,3,Paid
LP0003287,L00174,C00792,2026-06-28,2026-07-07,6593.88,9,Late
LP0003288,L00174,C00792,2026-07-28,2026-08-03,6694.56,6,Late
LP0003289,L00174,C00792,2026-08-28,2026-09-03,6458.37,6,Late
LP0003290,L00175,C00494,2026-04-28,2026-04-30,21168.85,2,Paid
LP0003291,L00175,C00494,2026-05-28,2026-06-07,20273.47,10,Late
LP0003292,L00175,C00494,2026-06-28,2026-07-05,20879.16,7,Late
LP0003293,L00175,C00494,2026-07-28,2026-07-28,20089.08,0,Paid
LP0003294,L00175,C00494,2026-08-28,2026-09-07,20860.51,10,Late
LP0003295,L00176,C00538,2025-01-28,2025-02-06,45719.61,9,Late
LP0003296,L00176,C00538,2025-02-28,2025-03-10,47417.01,10,Late
LP0003297,L00176,C00538,2025-03-28,2025-04-07,45960.27,10,Late
LP0003298,L00176,C00538,2025-04-28,2025-05-08,46986.56,10,Late
LP0003299,L00176,C00538,2025-05-28,2025-06-02,46525.52,5,Paid
LP0003300,L00176,C00538,2025-06-28,2025-06-29,46461.46,1,Paid
