transaction_id,account_id,customer_id,branch_id,transaction_datetime,transaction_type,transaction_amount,currency,channel,merchant_category,transaction_city,device_id,transaction_status,fee_amount,operational_cost,fraud_confirmed
T00009790,A000659,C00456,B013,2026-06-05 16:22:36,Debit,34736.86,INR,UPI,Grocery,Bengaluru,D00456-1,Failed,22.5,3.93,No
T00009807,A000973,C00683,B001,2025-06-23 21:39:10,Debit,86255.03,INR,Card,ATM,Kochi,D00683-1,Success,6.21,24.27,No
T00009810,A000555,C00389,B016,2025-09-29 05:06:07,Debit,24962.21,INR,Mobile Banking,Dining,Madurai,D00389-1,Success,13.42,27.14,No
T00009833,A001153,C00804,B001,2024-11-18 17:20:47,Debit,24547.65,INR,UPI,Travel,Mumbai,D00804-1,Success,19.36,8.14,No
T00009838,A000972,C00682,B021,2025-09-07 14:10:51,Debit,28454.34,INR,Card,Healthcare,Madurai,D00682-1,Failed,1.99,27.09,No
T00009870,A001068,C00749,B004,2024-09-05 14:46:16,Credit,30477.38,INR,Card,Transfer,Pune,D00749-1,Success,34.12,6.24,No
T00009903,A001152,C00803,B007,2025-06-27 10:50:16,Credit,23272.8,INR,Card,ATM,Hyderabad,D00803-1,Success,28.93,2.11,No
T00009938,A000796,C00551,B010,2026-08-02 22:24:39,Debit,32611.44,INR,UPI,Dining,Pune,D00551-1,Success,24.01,2.86,No
T00009943,A000927,C00647,B008,2024-12-15 17:33:28,Debit,37417.44,INR,Card,Fuel,Kochi,D00647-1,Success,10.81,25.75,No
T00009951,A000139,C00090,B009,2026-05-05 07:47:59,Credit,30125.51,INR,ATM,E-Commerce,Madurai,D00090-1,Success,25.52,6.45,No
T00009979,A000490,C00344,B021,2025-04-04 02:29:32,Debit,65736.53,EUR,Card,Dining,Kolkata,D00344-1,Success,23.53,3.4,No
T00009984,A000793,C00549,B012,2026-06-25 13:18:51,Credit,22407.03,INR,Mobile Banking,Grocery,Chennai,D00549-1,Success,18.71,24.55,No
T00009985,A000218,C00148,B016,2026-05-22 10:17:55,Credit,31071.2,INR,Net Banking,E-Commerce,Kolkata,D00148-1,Success,19.81,23.1,No
T00010007,A000386,C00270,B023,2025-10-16 16:05:08,Debit,52290.98,INR,ATM,Grocery,Coimbatore,D00270-1,Success,4.06,26.53,No
T00010029,A000130,C00083,B004,2026-06-02 16:43:22,Debit,24430.17,INR,Branch,Utilities,Pune,D00083-1,Success,24.99,10.56,No
T00010033,A000088,C00054,B015,2026-05-13 21:42:20,Debit,78711.4,INR,UPI,Electronics,Kolkata,D00054-1,Success,32.66,26.02,No
T00010056,A001085,C00762,B003,2025-10-23 15:35:50,Debit,26835.27,INR,Card,Fuel,Mumbai,D00762-1,Success,5.19,28.6,No
T00010057,A001026,C00721,B016,2025-07-09 01:42:58,Debit,44163.95,INR,UPI,Dining,Delhi,D00721-1,Success,4.05,18.41,No
T00010079,A000095,C00058,B020,2024-10-01 23:53:32,Credit,20401.46,INR,ATM,Utilities,Bengaluru,D00058-1,Success,15.28,16.96,No
T00010090,A001348,C00939,B020,2025-06-02 08:53:19,Debit,21165.0,INR,Branch,Healthcare,Pune,D00939-1,Success,28.49,19.94,No
T00010107,A000199,C00133,B005,2026-03-22 11:26:37,Debit,23941.58,INR,UPI,Utilities,Madurai,D00133-1,Success,14.98,14.64,No
T00010111,A001167,C00813,B024,2025-09-19 05:30:15,Debit,25627.06,INR,UPI,Grocery,Kolkata,D00813-1,Success,29.33,16.32,No
T00010120,A001015,C00712,B019,2024-11-14 12:10:53,Debit,22827.35,INR,Mobile Banking,Dining,Bengaluru,D00712-1,Success,25.58,5.8,No
T00010124,A000370,C00258,B001,2024-08-02 23:52:35,Debit,34702.74,INR,Card,ATM,Bengaluru,D00258-1,Success,21.22,28.62,No
T00010132,A000316,C00219,B011,2025-01-09 10:20:21,Debit,20829.32,INR,Net Banking,Electronics,Pune,D00219-1,Success,24.9,5.6,No
T00010145,A000097,C00060,B016,2026-05-04 10:50:30,Debit,19863.0,INR,UPI,Fuel,Coimbatore,D00060-1,Failed,18.64,17.12,No
T00010148,A000059,C00041,B004,2026-05-31 08:55:15,Credit,32321.51,USD,UPI,Fuel,Delhi,D00041-1,Success,8.44,28.4,No
T00010155,A000333,C00229,B022,2025-05-09 04:50:20,Debit,23589.0,INR,UPI,Travel,Mumbai,D00229-1,Success,17.24,16.9,No
T00010166,A000577,C00406,B011,2026-03-22 12:15:27,Credit,63871.34,INR,Net Banking,E-Commerce,Kolkata,D00406-1,Success,13.18,7.79,No
T00010173,A000527,C00369,B016,2025-04-23 23:23:50,Credit,20282.87,INR,Net Banking,ATM,Chennai,D00369-1,Success,16.48,9.1,No
T00010174,A000787,C00544,B001,2026-04-23 16:58:38,Credit,23456.35,INR,Net Banking,Transfer,Madurai,D00544-1,Success,31.25,21.96,No
T00010184,A000201,C00134,B023,2025-08-17 20:18:53,Credit,24904.88,INR,Net Banking,Fuel,Chennai,D00134-1,Success,19.9,4.4,No
T00010190,A001394,C00970,B021,2026-02-21 17:31:38,Debit,20540.88,INR,Card,ATM,Pune,D00970-1,Success,2.47,17.64,No
T00010203,A000182,C00121,B015,2025-11-01 10:31:50,Debit,19807.25,INR,Card,Transfer,Chennai,D00121-1,Success,34.71,3.22,No
T00010215,A001263,C00879,B025,2026-05-25 04:50:50,Debit,22447.17,INR,Branch,Travel,Hyderabad,D00879-1,Success,28.14,2.32,No
T00010217,A001019,C00715,B025,2026-04-19 10:36:57,Debit,19873.19,INR,Mobile Banking,Grocery,Madurai,D00715-1,Failed,20.86,23.66,No
T00010226,A000892,C00621,B005,2024-06-09 08:22:40,Debit,39743.21,INR,UPI,Fuel,Bengaluru,D00621-1,Success,31.27,16.18,No
T00010238,A000717,C00497,B002,2026-03-06 15:54:04,Debit,25404.34,INR,ATM,Grocery,Delhi,D00497-1,Success,16.42,12.36,No
T00010245,A000402,C00282,B005,2026-02-15 21:07:41,Debit,55231.69,INR,Mobile Banking,Healthcare,Hyderabad,D00282-1,Success,25.71,26.38,No
T00010252,A000196,C00131,B021,2025-12-31 10:47:32,Credit,35196.1,INR,Net Banking,Utilities,Coimbatore,D00131-1,Success,29.81,15.31,No
T00010274,A000830,C00577,B014,2026-05-29 12:57:36,Debit,22258.77,INR,UPI,E-Commerce,Pune,D00577-1,Success,32.41,11.68,No
T00010280,A000337,C00233,B019,2026-07-19 00:19:07,Debit,26162.03,INR,Mobile Banking,Electronics,Madurai,D00233-1,Failed,20.27,12.8,No
T00010304,A000867,C00601,B022,2026-02-12 17:58:30,Debit,21618.3,INR,Card,Dining,Pune,D00601-1,Success,30.82,13.1,No
T00010312,A000937,C00654,B006,2026-06-10 23:58:53,Debit,38179.34,INR,Card,Fuel,Madurai,D00654-1,Success,22.0,15.23,No
T00010320,A000021,C00015,B003,2026-02-06 16:46:25,Debit,34338.08,INR,UPI,Travel,Delhi,D00015-1,Success,32.75,4.32,No
T00010331,A000104,C00064,B010,2026-03-04 18:47:01,Debit,32701.47,INR,Net Banking,Grocery,Chennai,D00064-1,Success,6.02,10.58,No
T00010337,A001329,C00923,B010,2024-01-19 15:46:10,Credit,40348.43,INR,UPI,Dining,Kolkata,D00923-1,Success,20.49,24.27,No
T00010338,A001274,C00886,B023,2026-01-09 13:41:19,Debit,44946.89,INR,ATM,Transfer,Bengaluru,D00886-1,Success,3.75,15.48,No
T00010342,A001053,C00740,B019,2024-08-26 18:29:04,Debit,30234.07,INR,Mobile Banking,Utilities,Chennai,D00740-1,Success,15.61,24.48,No
T00010345,A001206,C00837,B007,2026-02-12 14:17:33,Debit,49774.13,INR,Mobile Banking,Healthcare,Madurai,D00837-1,Success,18.16,9.62,No
T00010359,A001091,C00766,B010,2025-08-22 20:23:10,Debit,38638.02,INR,UPI,E-Commerce,Bengaluru,D00766-1,Success,8.82,6.56,No
T00010360,A000584,C00410,B006,2024-03-26 12:04:30,Debit,21644.47,INR,Mobile Banking,ATM,Pune,D00410-1,Success,7.36,16.44,No
T00010364,A000919,C00639,B013,2026-08-09 02:33:52,Debit,30419.26,INR,UPI,Fuel,Pune,D00639-1,Success,0.77,15.5,No
T00010372,A000738,C00510,B011,2024-01-21 05:18:49,Debit,45655.3,INR,UPI,Utilities,Kochi,D00510-1,Success,24.57,14.66,No
T00010376,A000206,C00138,B017,2025-10-04 01:58:34,Credit,25748.33,INR,Card,Electronics,Kochi,D00138-1,Success,23.33,20.77,No
T00010384,A000576,C00405,B014,2026-01-13 12:22:43,Debit,77819.89,INR,Mobile Banking,Healthcare,Kochi,D00405-1,Success,9.17,8.07,No
T00010402,A000220,C00149,B015,2025-12-04 07:44:00,Credit,43578.73,INR,Mobile Banking,Fuel,Coimbatore,D00149-1,Success,30.85,28.56,No
T00010424,A001434,C00999,B012,2026-01-17 19:15:01,Credit,37642.17,INR,UPI,Grocery,Hyderabad,D00999-1,Success,28.93,26.59,No
T00010453,A000642,C00446,B017,2025-08-27 09:07:09,Debit,31159.04,INR,Card,Electronics,Chennai,D00446-1,Success,2.09,22.91,No
T00010474,A000463,C00324,B022,2025-01-16 02:54:50,Credit,43961.89,INR,Net Banking,Transfer,Bengaluru,D00324-1,Success,26.43,11.75,No
T00010492,A000950,C00663,B014,2024-07-28 04:48:12,Credit,36575.55,INR,Card,ATM,Coimbatore,D00663-1,Success,12.29,14.27,No
T00010494,A000460,C00323,B017,2026-07-15 04:58:49,Debit,36731.58,EUR,Card,Healthcare,Bengaluru,D00323-1,Success,33.92,3.15,No
T00010527,A000897,C00624,B001,2026-08-05 02:07:41,Credit,23669.05,INR,ATM,Travel,Coimbatore,D00624-1,Success,3.47,26.15,No
T00010529,A000202,C00134,B023,2026-01-18 13:02:03,Debit,27735.62,INR,ATM,Transfer,Chennai,D00134-1,Success,2.28,22.46,No
T00010540,A001290,C00897,B002,2026-05-17 16:19:58,Debit,71628.35,INR,Card,Fuel,Madurai,D00897-1,Success,17.08,27.34,No
T00010608,A001324,C00919,B024,2025-08-29 16:43:51,Credit,25624.0,INR,UPI,Transfer,Delhi,D00919-1,Success,30.72,13.85,No
T00010610,A000544,C00381,B024,2026-01-08 00:30:05,Credit,25743.23,INR,Mobile Banking,Utilities,Pune,D00381-1,Success,16.45,26.88,No
T00010623,A000071,C00046,B015,2026-08-19 03:49:42,Credit,20433.48,INR,UPI,Travel,Delhi,D00046-1,Success,30.7,22.16,No
T00010665,A000342,C00237,B005,2025-01-13 21:17:17,Credit,48817.34,INR,Net Banking,Fuel,Pune,D00237-1,Success,11.9,28.24,No
T00010678,A000042,C00029,B017,2025-04-03 09:07:52,Debit,22356.83,INR,ATM,Utilities,Kochi,D00029-1,Success,18.72,27.52,No
T00010683,A000344,C00238,B024,2026-06-14 01:20:47,Debit,37293.85,INR,Net Banking,Electronics,Chennai,D00238-1,Success,29.83,19.24,No
T00010696,A000581,C00408,B025,2026-08-21 23:36:52,Debit,24289.86,INR,Mobile Banking,Fuel,Kolkata,D00408-1,Success,9.78,17.9,No
T00010701,A001140,C00795,B009,2025-10-02 21:14:31,Debit,20517.11,INR,Card,Transfer,Hyderabad,D00795-1,Success,20.85,17.23,No
T00010713,A001371,C00955,B023,2025-03-02 15:56:12,Debit,43110.96,INR,Card,Healthcare,Chennai,D00955-1,Success,0.81,14.14,No
T00010716,A000487,C00341,B017,2024-09-26 07:14:44,Debit,41553.39,INR,Mobile Banking,Utilities,Kolkata,D00341-1,Success,30.91,3.49,No
T00010735,A001021,C00716,B008,2026-01-18 15:53:19,Debit,21443.16,INR,Card,Travel,Kolkata,D00716-1,Success,16.62,21.63,No
T00010738,A001313,C00912,B007,2026-06-10 08:55:21,Debit,27880.79,INR,UPI,Grocery,Mumbai,D00912-1,Success,24.42,3.58,No
T00010753,A000490,C00344,B021,2024-09-29 07:58:38,Debit,25176.67,EUR,UPI,E-Commerce,Kolkata,D00344-1,Failed,19.19,28.28,No
T00010762,A000136,C00087,B021,2025-07-18 18:32:51,Debit,19785.22,INR,ATM,ATM,Coimbatore,D00087-1,Success,1.25,25.88,No
T00010764,A000803,C00556,B021,2026-03-25 23:44:46,Credit,51960.5,INR,Card,Transfer,Kochi,D00556-1,Success,33.3,6.39,No
T00010781,A000245,C00168,B024,2026-07-01 21:17:57,Debit,49521.19,INR,Mobile Banking,ATM,Kolkata,D00168-1,Success,31.98,15.16,No
T00010788,A001066,C00748,B009,2024-06-09 09:20:01,Debit,29195.81,INR,Mobile Banking,Travel,Madurai,D00748-1,Success,34.52,20.69,No
T00010791,A000497,C00347,B005,2026-07-15 14:47:07,Debit,23706.51,INR,Mobile Banking,Electronics,Bengaluru,D00347-1,Success,2.16,4.93,No
T00010792,A000530,C00372,B006,2024-10-01 12:30:15,Credit,25990.56,USD,Mobile Banking,Electronics,Madurai,D00372-1,Success,33.03,25.1,No
T00010798,A000624,C00435,B006,2024-09-25 15:39:56,Debit,143288.4,INR,Branch,Dining,Hyderabad,D00435-1,Success,31.16,7.66,No
T00010822,A001369,C00953,B006,2026-01-09 14:16:43,Credit,32532.26,INR,Net Banking,Fuel,Delhi,D00953-1,Success,26.17,6.43,No
T00010828,A000655,C00454,B023,2026-07-22 03:07:02,Credit,33321.59,INR,UPI,Travel,Delhi,D00454-1,Success,20.89,26.61,No
T00010852,A000509,C00355,B012,2024-07-10 17:40:20,Debit,46055.77,INR,UPI,Utilities,Mumbai,D00355-1,Success,7.65,20.44,No
T00010856,A000397,C00278,B021,2024-04-14 16:59:05,Credit,38231.79,INR,Card,Dining,Kolkata,D00278-1,Success,24.49,17.87,No
T00010867,A001088,C00763,B001,2026-04-30 19:33:45,Debit,42097.38,INR,UPI,Transfer,Hyderabad,D00763-1,Success,34.72,11.96,No
T00010906,A000563,C00396,B007,2025-04-16 18:45:51,Debit,49728.24,INR,Mobile Banking,Fuel,Kochi,D00396-1,Success,13.65,10.83,No
T00010914,A001229,C00856,B021,2026-07-18 13:44:55,Debit,20875.4,INR,Net Banking,Utilities,Bengaluru,D00856-1,Success,10.13,20.13,No
T00010924,A001131,C00787,B015,2026-08-19 11:40:38,Debit,63193.69,INR,Card,Healthcare,Chennai,D00787-1,Success,33.8,28.12,No
T00010997,A000943,C00659,B005,2025-10-01 04:15:47,Debit,38528.92,INR,Card,Utilities,Coimbatore,D00659-1,Success,25.4,29.11,No
T00011001,A000823,C00571,B004,2026-04-24 22:25:21,Credit,28558.29,INR,Net Banking,Fuel,Mumbai,D00571-1,Success,10.09,18.9,No
T00011007,A000297,C00205,B023,2026-07-14 04:42:52,Debit,20294.82,INR,UPI,Healthcare,Kochi,D00205-1,Success,26.0,16.43,No
T00011015,A000824,C00572,B010,2024-01-29 22:15:16,Debit,38298.79,INR,Mobile Banking,Dining,Madurai,D00572-1,Success,30.14,7.07,No
T00011026,A000290,C00201,B010,2025-06-03 00:45:59,Credit,21239.8,INR,Net Banking,Fuel,Kochi,D00201-1,Success,28.5,10.4,No
T00011033,A000729,C00503,B008,2026-08-27 09:35:56,Debit,20814.49,INR,Card,E-Commerce,Delhi,D00503-1,Success,30.95,21.97,No
T00011044,A000600,C00420,B011,2024-04-15 06:30:21,Credit,24575.79,USD,Card,Transfer,Mumbai,D00420-1,Success,16.23,27.89,No
T00011055,A001318,C00915,B014,2026-03-01 10:55:08,Debit,29909.65,INR,ATM,Electronics,Madurai,D00915-1,Success,23.03,22.93,No
T00011056,A001263,C00879,B025,2026-02-16 07:12:44,Debit,45170.64,INR,Card,Grocery,Hyderabad,D00879-1,Success,18.51,29.35,No
T00011059,A001324,C00919,B024,2026-06-18 03:00:41,Credit,23801.61,INR,Net Banking,Utilities,Delhi,D00919-1,Success,6.08,17.81,No
T00011086,A000507,C00354,B023,2025-11-18 10:44:38,Credit,22353.87,INR,UPI,Utilities,Coimbatore,D00354-1,Success,18.79,28.98,No
T00011088,A001230,C00857,B005,2026-02-21 08:15:51,Credit,33481.22,INR,Mobile Banking,Electronics,Hyderabad,D00857-1,Success,29.04,5.04,No
T00011096,A000976,C00684,B017,2026-07-16 12:24:24,Credit,34554.0,INR,UPI,Fuel,Bengaluru,D00684-1,Success,23.88,14.73,No
T00011111,A001062,C00746,B012,2026-06-28 11:51:05,Debit,47269.45,INR,ATM,Grocery,Chennai,D00746-1,Success,20.46,18.58,No
T00011140,A001119,C00780,B013,2026-05-10 19:37:18,Credit,57295.16,INR,Net Banking,Dining,Coimbatore,D00780-1,Success,24.18,28.16,No
T00011148,A000924,C00644,B001,2026-08-19 15:50:18,Credit,73137.87,INR,UPI,Travel,Pune,D00644-1,Success,0.06,24.91,No
T00011161,A001053,C00740,B019,2024-10-10 08:50:10,Debit,26363.49,INR,ATM,Fuel,Chennai,D00740-1,Success,6.46,3.87,No
T00011174,A000263,C00181,B023,2024-12-01 20:57:42,Debit,32754.49,INR,UPI,Healthcare,Coimbatore,D00181-1,Success,7.68,16.11,No
T00011177,A000057,C00040,B012,2026-03-28 13:14:18,Debit,23290.33,INR,Mobile Banking,Transfer,Kolkata,D00040-1,Success,22.12,24.98,No
T00011184,A001126,C00784,B005,2026-06-03 06:20:39,Debit,29230.2,USD,ATM,Grocery,Chennai,D00784-1,Success,33.28,18.59,No
T00011192,A001125,C00784,B005,2026-05-13 23:18:52,Debit,118433.26,USD,UPI,Dining,Chennai,D00784-1,Success,15.48,12.72,No
T00011194,A000487,C00341,B017,2025-10-11 19:58:09,Credit,69918.29,INR,Mobile Banking,Utilities,Kolkata,D00341-1,Success,25.11,6.64,No
T00011203,A001328,C00922,B006,2024-09-05 08:07:35,Debit,28574.92,INR,UPI,Travel,Hyderabad,D00922-1,Success,13.05,28.98,No
T00011241,A000794,C00550,B025,2024-03-22 19:05:57,Debit,32379.79,INR,UPI,Dining,Chennai,D00550-1,Success,20.1,25.91,No
T00011278,A000776,C00537,B023,2026-05-07 16:32:35,Debit,21344.44,INR,Card,Grocery,Coimbatore,D00537-1,Failed,23.15,23.94,No
T00011296,A001361,C00947,B006,2026-05-29 04:03:03,Debit,20151.0,INR,UPI,Grocery,Hyderabad,D00947-1,Success,11.22,22.94,No
T00011303,A001058,C00743,B008,2026-05-13 11:47:59,Credit,31441.84,INR,Mobile Banking,ATM,Coimbatore,D00743-1,Success,6.7,24.85,No
T00011318,A000012,C00007,B025,2026-05-21 03:48:33,Credit,20464.31,INR,Net Banking,Electronics,Hyderabad,D00007-1,Failed,7.14,6.47,No
T00011321,A001145,C00799,B013,2025-02-19 16:54:48,Debit,27704.6,INR,UPI,Dining,Madurai,D00799-1,Success,20.12,14.97,No
T00011328,A000067,C00044,B004,2025-07-16 13:09:55,Credit,40336.26,INR,Branch,Transfer,Coimbatore,D00044-1,Success,1.17,25.88,No
T00011335,A000291,C00201,B010,2026-06-10 07:52:47,Credit,21825.91,INR,Card,Travel,Kochi,D00201-1,Success,18.56,11.08,No
T00011363,A001078,C00756,B012,2026-08-16 04:40:10,Debit,21114.38,INR,Mobile Banking,Grocery,Coimbatore,D00756-1,Success,1.21,15.32,No
T00011390,A000165,C00108,B020,2026-08-12 16:28:12,Debit,26903.03,INR,UPI,Electronics,Bengaluru,D00108-1,Success,3.43,6.52,No
T00011397,A000333,C00229,B022,2026-06-06 15:01:38,Debit,71065.11,INR,UPI,Transfer,Mumbai,D00229-1,Success,30.08,12.08,No
T00011409,A000017,C00012,B013,2025-04-20 18:13:18,Debit,31350.72,INR,Mobile Banking,ATM,Coimbatore,D00012-1,Success,10.14,10.2,No
T00011416,A000275,C00191,B024,2026-03-04 09:49:45,Credit,22995.25,INR,UPI,ATM,Kochi,D00191-1,Success,14.14,20.62,No
T00011437,A000781,C00541,B004,2026-04-26 15:20:46,Debit,28119.36,INR,UPI,Grocery,Madurai,D00541-1,Success,0.75,16.13,No
T00011448,A001257,C00875,B011,2025-06-23 05:44:21,Debit,33492.16,INR,Card,Travel,Kochi,D00875-1,Success,32.92,13.95,No
T00011482,A000853,C00593,B002,2025-06-09 06:11:10,Debit,29254.11,USD,UPI,E-Commerce,Hyderabad,D00593-1,Success,12.21,16.02,No
T00011494,A001006,C00706,B015,2026-05-13 18:31:45,Debit,26749.96,INR,UPI,Fuel,Delhi,D00706-1,Success,11.64,11.63,No
T00011496,A001340,C00932,B018,2025-12-30 06:00:52,Debit,34809.86,INR,Mobile Banking,ATM,Delhi,D00932-1,Success,12.77,13.45,No
T00011499,A000418,C00293,B010,2025-10-05 23:47:12,Credit,29861.94,INR,UPI,ATM,Hyderabad,D00293-1,Success,12.56,26.18,No
T00011506,A000027,C00020,B005,2026-01-25 16:50:33,Debit,48176.18,INR,Card,Transfer,Madurai,D00020-1,Success,5.98,18.44,No
T00011525,A001208,C00838,B004,2026-06-17 14:48:14,Debit,23917.32,INR,UPI,Grocery,Pune,D00838-1,Success,9.66,17.16,No
T00011532,A000617,C00430,B023,2024-02-13 00:53:54,Debit,22924.3,INR,UPI,Travel,Bengaluru,D00430-1,Success,6.41,14.52,No
T00011562,A001043,C00733,B020,2026-04-23 14:14:14,Debit,31482.71,INR,Card,Grocery,Chennai,D00733-1,Success,27.61,26.24,No
T00011571,A001412,C00983,B007,2025-11-08 15:07:39,Debit,36519.34,INR,Net Banking,Travel,Chennai,D00983-1,Success,20.66,4.8,No
T00011579,A000191,C00127,B002,2025-08-31 10:14:17,Debit,24099.89,INR,Card,Electronics,Mumbai,D00127-1,Success,3.83,6.16,No
T00011585,A001379,C00959,B023,2026-05-14 23:53:41,Debit,30261.96,INR,Card,Healthcare,Mumbai,D00959-1,Success,8.9,23.14,No
T00011586,A001028,C00722,B013,2026-07-01 05:53:20,Debit,36735.05,INR,Mobile Banking,Electronics,Kolkata,D00722-1,Success,16.64,9.94,No
T00011589,A000942,C00659,B005,2026-08-10 00:52:06,Debit,29422.77,INR,UPI,Healthcare,Coimbatore,D00659-1,Reversed,32.06,28.53,No
T00011609,A000489,C00343,B024,2024-10-08 00:40:34,Debit,49133.91,INR,UPI,ATM,Pune,D00343-1,Success,24.03,19.48,No
T00011610,A000862,C00598,B016,2025-02-17 17:25:22,Debit,26906.92,INR,ATM,Grocery,Delhi,D00598-1,Success,30.39,27.02,No
T00011619,A000756,C00524,B014,2024-01-19 15:45:30,Debit,66414.33,INR,UPI,Fuel,Mumbai,D00524-1,Success,27.81,3.29,No
T00011622,A000874,C00606,B007,2026-08-27 16:35:52,Debit,27242.8,INR,UPI,Fuel,Bengaluru,D00606-1,Success,8.46,21.91,No
T00011628,A000558,C00391,B023,2026-02-24 13:29:44,Debit,54036.7,INR,UPI,E-Commerce,Kolkata,D00391-1,Success,29.97,4.96,No
T00011649,A000758,C00526,B022,2025-06-22 01:34:14,Debit,21346.58,INR,UPI,Utilities,Hyderabad,D00526-1,Success,1.45,29.87,No
T00011653,A000419,C00294,B020,2026-08-07 22:16:17,Debit,20026.34,INR,Branch,ATM,Kochi,D00294-1,Success,10.29,27.16,No
T00011665,A000295,C00205,B023,2026-07-18 01:17:07,Debit,52453.09,INR,Mobile Banking,Utilities,Kochi,D00205-1,Success,22.18,21.9,No
T00011675,A000768,C00533,B007,2024-02-29 04:45:35,Debit,36210.03,INR,Card,Fuel,Bengaluru,D00533-1,Success,25.09,10.81,No
T00011679,A000584,C00410,B006,2026-07-29 18:47:03,Debit,26530.03,INR,Net Banking,Fuel,Pune,D00410-1,Success,30.0,22.63,No
T00011684,A000381,C00267,B003,2026-05-01 21:27:59,Debit,25500.32,INR,UPI,Transfer,Coimbatore,D00267-1,Success,28.37,23.4,No
T00011685,A000956,C00669,B014,2026-02-26 18:49:13,Debit,87844.93,INR,Net Banking,Healthcare,Mumbai,D00669-1,Success,19.61,12.64,No
T00011689,A000042,C00029,B017,2026-01-02 01:45:59,Debit,38079.04,INR,UPI,Electronics,Kochi,D00029-1,Success,16.59,21.31,No
T00011690,A001046,C00735,B007,2025-04-23 02:56:31,Debit,58878.23,INR,UPI,Transfer,Delhi,D00735-1,Success,9.45,9.73,No
T00011694,A000216,C00147,B022,2024-10-06 18:17:49,Credit,37848.19,INR,UPI,Healthcare,Mumbai,D00147-1,Success,11.29,14.24,No
T00011705,A000804,C00557,B006,2025-07-16 05:36:34,Debit,22087.2,INR,UPI,Electronics,Kolkata,D00557-1,Success,8.37,17.79,No
T00011720,A000199,C00133,B005,2026-04-09 06:26:27,Debit,19895.0,INR,Card,Grocery,Madurai,D00133-1,Success,23.24,3.27,No
T00011736,A001146,C00800,B009,2024-09-02 06:55:51,Debit,20964.52,INR,UPI,Dining,Pune,D00800-1,Success,6.62,10.1,No
T00011745,A001405,C00978,B018,2025-10-02 08:23:59,Credit,23015.7,INR,Card,ATM,Pune,D00978-1,Success,0.82,28.21,No
T00011767,A000837,C00582,B014,2024-03-20 12:19:07,Credit,29358.68,INR,UPI,ATM,Madurai,D00582-1,Success,11.96,16.12,No
T00011768,A001207,C00838,B004,2025-09-28 03:44:17,Debit,19997.38,INR,Card,Transfer,Pune,D00838-1,Success,0.52,7.13,No
T00011778,A000423,C00295,B002,2025-07-15 12:35:54,Debit,44649.89,INR,UPI,Transfer,Kochi,D00295-1,Success,30.51,6.46,No
T00011779,A000276,C00192,B006,2026-05-05 07:09:06,Credit,26204.88,INR,UPI,Electronics,Kolkata,D00192-1,Success,4.85,19.84,No
T00011788,A000756,C00524,B014,2024-09-05 02:43:50,Debit,24163.03,INR,UPI,Dining,Mumbai,D00524-1,Success,6.34,8.78,No
T00011790,A000289,C00200,B023,2025-06-01 11:57:52,Debit,33946.56,EUR,UPI,Grocery,Chennai,D00200-1,Success,2.16,11.07,No
T00011806,A000803,C00556,B021,2025-07-02 02:52:52,Debit,23588.43,INR,Net Banking,Electronics,Kochi,D00556-1,Success,0.12,21.94,No
T00011810,A000752,C00520,B001,2025-10-13 19:39:13,Debit,20647.15,INR,UPI,Utilities,Bengaluru,D00520-1,Success,16.48,8.48,No
T00011821,A000186,C00123,B013,2025-11-03 09:01:19,Debit,38344.24,INR,UPI,Fuel,Pune,D00123-1,Success,15.81,16.64,No
T00011823,A000785,C00543,B020,2026-08-31 14:57:03,Debit,30291.81,INR,ATM,Utilities,Kochi,D00543-1,Success,18.61,16.04,No
T00011839,A000659,C00456,B013,2026-06-14 11:16:34,Debit,25906.12,INR,Net Banking,E-Commerce,Bengaluru,D00456-1,Failed,3.21,13.95,No
T00011856,A001307,C00910,B015,2026-07-27 12:06:46,Debit,24491.4,INR,Mobile Banking,Electronics,Mumbai,D00910-1,Success,10.24,5.74,No
T00011859,A001099,C00770,B003,2026-03-12 18:53:52,Credit,33139.91,INR,Net Banking,Grocery,Mumbai,D00770-1,Success,7.31,9.34,No
T00011884,A000971,C00681,B024,2026-07-06 13:05:54,Credit,44955.99,INR,UPI,Grocery,Coimbatore,D00681-1,Success,1.27,28.52,No
